imgID_id,filePath,GLS,NCLB,PLS,CR,SR,NoFoliarSymptoms,Other,UnidentifiedDisease
17,2019-03-13--Cedara-(DKB)-DSC_0027.JPG,1,0,1,0,0,0,0,1
1540,2012_03_DSC1968_maize_diverse (1)-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
2071,20200309_093014.jpg,1,0,0,0,0,0,0,0
588,20190313_115603.jpg,1,0,0,0,0,0,0,0
1074,16_CIMG3750_1-330-2.JPG,1,0,0,0,0,0,0,0
1010,124_CIMG3860_1-379-2.JPG,1,0,0,0,0,0,0,0
2103,20200309_090828.jpg,0,0,1,0,0,0,0,0
1783,2012_03_IMG_6430_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
132,2019-03-13--Cedara-(DKB)-DSC_0087.JPG,0,0,0,0,0,1,0,0
1174,14_CIMG3748_1-31-2.JPG,1,0,0,0,0,0,0,0
1875,2012_03_IMG_6582_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1684,2012_03_DSC1793_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
275,2019-03-13--Cedara-(DKB)-DSC_0080.JPG,0,0,0,0,0,1,0,0
383,IMG_20190316_094001.jpg,0,0,1,1,1,0,0,0
1878,2012_03_IMG_6565_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
1170,106_CIMG3842_1-315-1.JPG,1,0,0,0,0,0,0,0
717,20190313_122105.jpg,1,0,0,0,0,0,1,0
173,2019-03-13--Cedara-(DKB)-DSC_0165.JPG,1,0,0,0,0,0,1,0
1227,IMG_3721.JPG,1,1,0,0,0,0,0,0
1665,2012_03_DSC1926_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
1049,142_CIMG3878_1-125-1.JPG,1,0,0,0,0,0,0,0
1965,20200309_093424.jpg,0,0,0,1,0,1,0,0
1072,194_CIMG3930_1-144-2.JPG,1,0,0,0,0,0,0,0
1687,2012_03_DSC1944_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
1294,IMG_3752.JPG,0,0,0,0,0,1,0,0
1569,2012_03_DSC1702_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,1,0
1119,87_CIMG3822_1-115-1.JPG,1,0,0,0,0,0,0,0
1355,IMG_3829.JPG,1,1,0,0,0,0,0,0
874,IMG_20190316_081754.jpg,0,1,0,0,0,0,0,0
797,IMG_20190316_085239.jpg,0,1,0,1,0,0,0,0
136,2019-03-13--Cedara-(DKB)-DSC_0155.JPG,0,0,0,0,0,1,0,0
1271,IMG_3773.JPG,1,0,0,0,0,0,0,0
483,IMG_20190316_090754.jpg,0,0,0,1,0,0,0,0
1997,20200309_102742.jpg,1,1,1,0,0,0,0,0
2221,20200309_093110.jpg,1,0,0,0,0,1,0,0
1631,2012_03_DSC1938_maize_diverse-R-Pn-DK-28.JPG,1,0,1,0,0,0,0,0
1714,2012_03_IMG_6427_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1546,2012_03_DSC1694_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,1,0
105,2019-03-13--Cedara-(DKB)-DSC_0006.JPG,0,0,1,0,0,0,0,0
1934,20200309_092859.jpg,1,0,0,0,0,0,0,0
740,20190313_153334.jpg,1,1,1,0,0,0,0,0
1928,2012_03_IMG_6443_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
2337,IMG_20200302_112203.jpg,1,1,0,0,0,0,0,0
1751,2012_03_IMG_6538_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,1,0,0
461,IMG_20190316_081854.jpg,0,1,0,1,0,0,0,0
499,IMG_20190316_092252.jpg,0,1,1,1,0,0,0,0
530,20190313_152759.jpg,0,0,0,0,0,1,0,0
1378,IMG_3746.JPG,1,0,0,0,0,0,1,0
983,IMG_20190316_085329.jpg,0,0,0,1,0,0,0,1
1047,154_CIMG3890_1-318-2.JPG,1,0,0,0,0,0,0,0
1972,20200309_093007(0).jpg,0,0,0,0,0,1,0,0
995,181_CIMG3917_1-68-1.JPG,1,0,0,0,0,0,0,0
61,2019-03-13--Cedara-(DKB)-DSC_0028.JPG,0,0,0,0,0,1,0,0
391,IMG_20190316_084349.jpg,0,1,0,0,0,0,0,0
2208,20200309_093451.jpg,1,0,0,0,0,0,0,0
1586,2012_03_DSC1760_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
472,IMG_20190316_082941.jpg,0,0,1,0,0,0,0,0
1643,2012_03_DSC1960_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
2306,IMG_20200309_103800.jpg,1,1,0,0,0,0,0,0
599,20190313_145658.jpg,0,0,0,0,1,0,1,0
327,IMG_20190316_090227.jpg,0,0,1,0,0,0,0,0
293,2019-03-13--Cedara-(DKB)-DSC_0209.JPG,0,0,0,1,0,0,0,0
583,20190313_112154.jpg,0,0,0,0,0,1,0,0
820,IMG_20190316_092953.jpg,0,0,0,1,0,0,0,0
1058,198_CIMG3934_1-33-2.JPG,1,0,0,0,0,0,0,0
1171,138_CIMG3874_1-187-1.JPG,1,0,0,0,0,0,0,0
1063,212_CIMG3949_1-175-1.JPG,1,0,0,0,0,0,0,0
1155,78_CIMG3813_1-381-1.JPG,1,0,0,0,0,0,0,0
512,IMG_20190316_080709.jpg,0,0,0,1,0,0,0,0
1180,147_CIMG3883_1-107-2.JPG,1,0,0,0,0,0,0,0
1697,2012_03_IMG_6460_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1143,161_CIMG3897_1-354-1.JPG,1,0,0,0,0,0,0,0
366,IMG_20190316_084323.jpg,0,1,0,1,0,0,0,0
2026,20200309_093014(0).jpg,1,0,0,0,0,0,0,0
887,IMG_20190316_085630.jpg,1,1,0,1,0,0,0,1
597,20190313_152703.jpg,1,0,0,0,0,0,1,0
1000,57_CIMG3792_1-390-2.JPG,1,1,0,0,0,0,0,0
1116,223_CIMG3960_1-153-1.JPG,1,0,0,0,0,0,0,0
179,2019-03-13--Cedara-(DKB)-DSC_0265.JPG,0,0,0,0,0,1,0,0
299,2019-03-13--Cedara-(DKB)-DSC_0158.JPG,1,0,0,0,0,0,0,0
1135,219_CIMG3956_1-317-1.JPG,1,0,0,0,0,0,0,0
1218,172_CIMG3908_1-220-1.JPG,1,0,0,0,0,0,0,0
1988,20200309_092534.jpg,0,0,0,0,0,0,0,1
21,2019-03-13--Cedara-(DKB)-DSC_0120.JPG,1,0,0,0,0,0,0,0
1873,2012_03_IMG_6454_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,1,0,0
1351,IMG_3690.JPG,0,1,0,0,0,0,0,0
507,IMG_20190316_084648.jpg,0,0,0,1,0,0,0,0
1331,IMG_3653.JPG,0,1,0,0,0,0,0,0
1993,20200309_093409.jpg,1,0,0,0,0,0,0,0
1195,39_CIMG3774_1-362-2.JPG,1,1,0,0,0,0,0,0
1552,2012_03_DSC1716_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
639,20190313_143011.jpg,0,1,0,0,0,0,1,0
1814,2012_03_IMG_6323_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
987,IMG_20190316_084031.jpg,1,0,0,0,0,0,0,0
55,2019-03-13--Cedara-(DKB)-DSC_0220.JPG,0,0,0,1,0,0,0,0
641,20190313_144235.jpg,0,0,0,0,0,1,1,0
319,IMG_20190316_092751.jpg,0,1,0,1,0,0,0,0
1027,186_CIMG3922_1-194-1.JPG,1,0,0,0,0,0,0,0
2077,20200309_092203.jpg,1,0,0,0,0,0,0,0
44,2019-03-13--Cedara-(DKB)-DSC_0167.JPG,0,0,1,1,0,0,0,0
6,2019-03-13--Cedara-(DKB)-DSC_0099.JPG,0,0,1,0,0,0,0,1
962,IMG_20190316_082126.jpg,0,0,1,0,0,0,1,1
859,IMG_20190316_085214.jpg,0,0,1,0,0,0,0,0
1030,190_CIMG3926_1-400-2.JPG,1,0,0,0,0,0,0,0
1736,2012_03_IMG_6308_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,1,0
1215,167_CIMG3903.JPG,0,0,0,0,0,0,1,0
1725,2012_03_IMG_6506_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
373,IMG_20190316_091823.jpg,0,0,0,1,0,0,0,0
2031,20200309_093641.jpg,0,0,0,0,0,1,0,0
760,20190313_114901.jpg,1,0,0,0,0,0,0,0
50,2019-03-13--Cedara-(DKB)-DSC_0284.JPG,0,0,0,0,0,0,1,0
653,20190313_142848.jpg,1,0,1,0,1,0,0,0
2343,IMG_20200226_084125.jpg,1,0,0,0,0,0,0,0
2253,20200309_093823.jpg,1,0,0,1,0,0,0,0
2239,20200309_093450.jpg,1,0,0,0,0,0,0,0
231,2019-03-13--Cedara-(DKB)-DSC_0124.JPG,1,0,0,0,0,0,0,0
1256,IMG_3659.JPG,1,0,0,0,0,0,0,0
1570,2012_03_DSC1998_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,1
1566,2012_03_DSC1698_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,1
2186,20200309_103323.jpg,1,0,0,0,0,0,0,0
1681,2012_03_DSC1741_maize_diverse-C-AC-DK-273.JPG,0,0,0,0,0,0,0,1
749,20190313_142935.jpg,0,0,0,0,0,1,1,0
1959,20200309_093508.jpg,1,0,0,0,0,0,0,1
1196,204_CIMG3940_1-230-2.JPG,1,0,0,0,0,0,0,0
1779,2012_03_IMG_6311_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
67,2019-03-13--Cedara-(DKB)-DSC_0035.JPG,0,0,0,1,0,0,0,0
1666,2012_03_DSC1717_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
1977,20200309_091521.jpg,0,0,0,0,0,0,0,1
328,IMG_20190316_090019.jpg,0,0,0,0,0,0,0,1
2310,IMG_20200323_103955.jpg,1,0,1,0,0,0,0,0
1002,183_CIMG3919_1-68-2.JPG,1,0,0,0,0,0,0,0
841,IMG_20190316_075124.jpg,0,1,1,0,0,0,0,0
1172,12_CIMG3746_1-31-1.JPG,1,0,0,0,0,0,0,0
2247,20200309_091829.jpg,0,0,0,0,0,0,0,1
2081,20200309_093817.jpg,0,0,0,0,0,1,0,0
1727,2012_03_IMG_6326_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
352,IMG_20190316_075630.jpg,0,1,0,0,0,0,0,0
140,2019-03-13--Cedara-(DKB)-DSC_0078.JPG,0,0,0,0,0,1,0,0
917,IMG_20190316_082542.jpg,0,1,1,0,0,0,0,0
1964,20200309_092928.jpg,0,0,0,0,0,1,0,0
1207,100_CIMG3835_1-135-2.JPG,1,0,0,0,0,0,0,0
923,IMG_20190316_092819.jpg,1,1,0,0,0,0,0,0
1278,IMG_3778.JPG,0,1,0,0,0,0,0,0
1229,IMG_3786.JPG,1,0,0,0,0,0,0,1
344,IMG_20190316_094336.jpg,0,0,0,1,0,0,0,0
1011,174_CIMG3910_1-220-2.JPG,1,0,0,0,0,0,0,1
402,IMG_20190316_081245.jpg,0,0,0,0,1,0,0,0
902,IMG_20190316_084045.jpg,0,0,1,0,0,0,0,0
65,2019-03-13--Cedara-(DKB)-DSC_0038.JPG,0,0,1,0,0,0,0,1
805,IMG_20190316_090426.jpg,0,0,0,1,0,0,0,0
2259,20200309_091505.jpg,1,0,0,0,0,0,0,0
1284,IMG_3718.JPG,0,1,0,0,0,0,0,0
361,IMG_20190316_074732.jpg,0,0,1,0,0,0,0,0
38,2019-03-13--Cedara-(DKB)-DSC_0132.JPG,1,0,0,0,0,0,0,0
443,IMG_20190316_093714.jpg,0,1,0,1,0,0,0,0
799,IMG_20190316_083712.jpg,0,1,0,0,0,0,0,0
1826,2012_03_IMG_6418_maize_diverse JM-R-Pn.JPG,1,0,1,0,0,0,0,0
1996,20200309_092604.jpg,1,0,0,0,0,0,0,0
1806,2012_03_IMG_6271_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,1,0
1563,2012_03_DSC1992_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,1,0
878,IMG_20190316_085003.jpg,0,1,0,1,0,0,0,0
993,IMG_20190316_090810.jpg,0,0,0,1,0,0,0,0
1093,192_CIMG3928_1-116-2.JPG,1,0,0,0,0,0,0,0
1958,20200309_103519.jpg,0,0,0,0,0,0,0,1
305,2019-03-13--Cedara-(DKB)-DSC_0050.JPG,1,0,0,0,0,0,0,0
806,IMG_20190316_085331.jpg,1,0,0,1,0,1,0,0
18,2019-03-13--Cedara-(DKB)-DSC_0188.JPG,0,0,0,0,0,0,0,1
678,20190313_115622.jpg,1,0,0,0,0,0,0,0
1001,156_CIMG3892_1-59-2.JPG,1,0,0,0,0,0,0,0
526,20190313_142135.jpg,1,0,0,0,0,0,1,0
111,2019-03-13--Cedara-(DKB)-DSC_0214.JPG,0,0,0,1,0,0,0,0
855,IMG_20190316_091421.jpg,0,1,0,1,0,0,0,0
519,20190313_121237.jpg,0,0,0,0,0,1,0,0
1131,95_CIMG3830_1-268-2.JPG,1,0,0,0,0,0,0,0
1162,230_CIMG3967_1-387-2.JPG,0,0,0,0,0,0,0,1
1277,IMG_3763.JPG,1,0,0,0,0,0,0,0
1638,2012_03_DSC1978_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
2057,20200309_090434.jpg,0,0,1,0,0,0,0,0
1463,IMG_3827.JPG,1,1,0,0,0,0,0,0
2319,IMG_20200129_103646.jpg,0,1,0,0,0,0,0,0
1995,20200309_092636.jpg,0,0,0,0,0,1,0,0
542,20190313_121855.jpg,0,0,0,0,0,1,0,0
709,20190313_121333.jpg,1,0,0,0,0,0,0,0
1956,20200309_093410.jpg,1,0,0,0,0,0,0,0
891,IMG_20190316_082812.jpg,0,0,0,1,0,0,0,1
1104,108_CIMG3844_1-156-1.JPG,1,0,0,0,0,0,0,0
1793,2012_03_IMG_6327_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
53,2019-03-13--Cedara-(DKB)-DSC_0070.JPG,1,0,0,0,0,0,0,0
1532,2012_03_DSC1725_maize_diverse (1)-C-AC-DK-273.JPG,1,0,0,0,0,0,1,0
27,2019-03-13--Cedara-(DKB)-DSC_0248.JPG,0,0,0,0,0,1,0,0
416,IMG_20190316_091718.jpg,0,1,0,1,0,0,0,0
1651,2012_03_DSC1999_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
828,IMG_20190316_085714.jpg,0,1,0,1,0,0,0,0
2324,IMG_20200226_083810.jpg,1,0,0,0,0,0,0,0
321,IMG_20190316_090315.jpg,0,1,0,0,0,0,0,0
90,2019-03-13--Cedara-(DKB)-DSC_0274.JPG,0,1,0,0,0,0,0,0
54,2019-03-13--Cedara-(DKB)-DSC_0290.JPG,1,0,0,0,0,0,0,0
48,2019-03-13--Cedara-(DKB)-DSC_0113.JPG,0,1,0,0,0,0,0,1
941,IMG_20190316_074745.jpg,0,0,0,1,1,0,0,0
1838,2012_03_IMG_6343_maize_diverse JM-C-Ac.JPG,1,0,1,0,0,0,0,0
857,IMG_20190316_092656.jpg,0,1,1,0,0,0,0,0
554,20190313_114428.jpg,1,0,0,0,0,0,0,0
1270,IMG_3854.JPG,0,1,1,0,0,0,0,0
1453,IMG_3627.JPG,1,0,0,0,0,0,0,0
1824,2012_03_IMG_6395_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
243,2019-03-13--Cedara-(DKB)-DSC_0101.JPG,1,0,0,0,0,0,0,0
1193,136_CIMG3872_1-319-1.JPG,1,0,0,0,0,0,0,0
166,2019-03-13--Cedara-(DKB)-DSC_0234.JPG,1,0,0,0,1,0,1,0
68,2019-03-13--Cedara-(DKB)-DSC_0093.JPG,1,1,0,0,0,0,1,0
1916,2012_03_IMG_6452_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
757,20190313_111743.jpg,0,0,1,0,0,0,0,0
715,20190313_143118.jpg,1,1,0,0,0,0,0,0
29,2019-03-13--Cedara-(DKB)-DSC_0059.JPG,1,0,0,0,0,0,0,0
1482,IMG_20190227_112840.jpg,1,1,0,0,0,0,1,0
904,IMG_20190316_092837.jpg,0,1,0,1,0,0,0,0
725,20190313_144656.jpg,0,0,1,0,0,0,1,0
1386,IMG_3830.JPG,1,0,0,0,0,0,0,0
1396,IMG_3702.JPG,0,1,0,0,0,0,0,0
1596,2012_03_DSC1978_maize_diverse (1)-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
35,2019-03-13--Cedara-(DKB)-DSC_0029.JPG,0,1,1,0,0,0,0,0
565,20190313_153409.jpg,0,0,0,0,0,0,1,0
2189,20200309_092946.jpg,0,0,0,0,0,1,0,0
1562,2012_03_DSC1956_maize_diverse-R-Pn-DK-28.JPG,0,1,0,0,0,0,0,0
1300,IMG_3636.JPG,0,1,1,0,0,0,0,0
198,2019-03-13--Cedara-(DKB)-DSC_0145.JPG,1,1,0,0,0,0,0,0
129,2019-03-13--Cedara-(DKB)-DSC_0097.JPG,0,0,1,0,0,0,0,0
733,20190313_143854.jpg,0,0,0,0,0,1,1,0
1401,IMG_3706.JPG,1,0,0,0,0,0,1,0
1383,IMG_3639.JPG,0,0,1,1,0,0,0,0
1850,2012_03_IMG_6356_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,0,1
2181,20200309_092553.jpg,0,0,1,0,0,0,0,1
2116,20200309_103113.jpg,0,0,1,0,0,0,0,0
2238,20200309_102251.jpg,1,1,0,0,0,0,0,0
552,20190313_145643.jpg,1,0,0,0,1,0,0,0
513,IMG_20190316_084322.jpg,0,1,0,1,0,0,0,0
844,IMG_20190316_084417.jpg,0,0,0,1,0,0,0,0
2041,20200309_093738.jpg,0,0,0,0,0,0,1,0
322,IMG_20190316_084913.jpg,0,0,0,1,0,0,0,0
774,20190313_142924.jpg,0,1,1,0,0,0,0,0
2145,20200309_092939.jpg,0,0,0,0,0,1,0,0
2070,20200309_092618.jpg,0,0,0,0,0,1,0,0
659,20190313_152737.jpg,0,1,0,0,0,0,0,0
471,IMG_20190316_075101.jpg,0,1,0,1,0,0,0,0
381,IMG_20190316_085205.jpg,0,0,1,0,0,0,0,0
2136,20200309_090528.jpg,1,0,0,0,0,0,0,0
567,20190313_120402.jpg,0,0,0,0,0,1,0,0
772,20190313_120541.jpg,0,0,0,0,0,1,0,0
2369,IMG_20200226_135220.jpg,1,0,0,0,0,0,0,0
1975,20200309_102123.jpg,0,1,0,0,0,0,0,0
728,20190313_115443.jpg,1,0,0,0,0,0,0,0
144,2019-03-13--Cedara-(DKB)-DSC_0251.JPG,0,0,0,0,0,0,1,0
1112,171_CIMG3907_1-138-2.JPG,1,0,0,0,0,0,0,0
1333,IMG_3860.JPG,0,0,1,0,0,0,0,0
270,2019-03-13--Cedara-(DKB)-DSC_0176.JPG,1,0,0,0,0,0,0,0
2211,20200309_101748.jpg,1,1,0,0,0,0,0,0
57,2019-03-13--Cedara-(DKB)-DSC_0033.JPG,0,0,1,0,0,0,0,0
2281,IMG_20200302_112244.jpg,1,1,0,0,0,0,0,0
2032,20200309_093018.jpg,0,0,0,0,0,1,0,0
1194,151_CIMG3887_1-10-1.JPG,1,0,0,0,0,0,0,0
1181,21_CIMG3755_1-383-2.JPG,1,0,0,0,0,0,0,0
1459,IMG_3825.JPG,1,0,0,0,0,0,0,0
250,2019-03-13--Cedara-(DKB)-DSC_0299.JPG,1,0,1,0,0,0,0,0
122,2019-03-13--Cedara-(DKB)-DSC_0294.JPG,0,0,1,0,0,0,0,0
126,2019-03-13--Cedara-(DKB)-DSC_0185.JPG,1,0,1,0,0,0,0,0
775,20190313_153428.jpg,0,1,0,0,0,0,0,1
2232,20200309_092557.jpg,1,0,0,0,0,0,0,0
465,IMG_20190316_084009.jpg,0,0,0,0,0,0,0,1
662,20190313_112908.jpg,0,0,0,0,0,1,1,0
1828,2012_03_IMG_6399_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,0,1
2316,IMG_20200309_104024.jpg,1,0,0,0,0,0,0,0
1616,2012_03_DSC1941_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
1567,2012_03_DSC1995_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,1
1448,IMG_3695.JPG,1,0,0,0,0,0,0,0
752,20190313_145158.jpg,0,0,0,0,0,1,0,0
4,2019-03-13--Cedara-(DKB)-DSC_0260.JPG,1,0,0,0,0,0,1,0
224,2019-03-13--Cedara-(DKB)-DSC_0190.JPG,0,0,0,0,0,1,0,0
2329,IMG_20200302_111706.jpg,1,1,0,0,0,0,0,0
1866,2012_03_IMG_6363_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,0,1
979,IMG_20190316_081548.jpg,0,0,1,1,0,0,0,1
2089,20200309_092126.jpg,0,0,0,0,0,0,1,0
2200,20200309_091959.jpg,0,0,0,0,0,0,0,1
1980,20200309_091312.jpg,0,0,0,0,0,1,0,1
1507,IMG_20190227_113005.jpg,0,1,1,0,0,0,0,0
100,2019-03-13--Cedara-(DKB)-DSC_0014.JPG,1,0,1,0,0,0,0,0
998,46_CIMG3781_1-327-2.JPG,1,0,0,0,0,0,0,0
506,IMG_20190316_080800.jpg,0,0,0,0,0,0,1,0
1251,IMG_3835.JPG,1,0,0,0,0,0,0,0
1073,134_CIMG3870_1-113-2.JPG,1,0,0,0,0,0,0,0
504,IMG_20190316_085151.jpg,0,0,0,1,0,0,0,0
47,2019-03-13--Cedara-(DKB)-DSC_0075.JPG,1,1,0,0,0,0,0,0
1044,17_CIMG3751_1-131-1.JPG,1,0,0,0,0,0,0,0
1139,40_CIMG3775_1-288-1.JPG,1,0,0,0,0,0,0,0
661,20190313_112124.jpg,1,0,0,0,0,0,1,0
120,2019-03-13--Cedara-(DKB)-DSC_0241.JPG,0,0,0,0,0,1,0,0
810,IMG_20190316_091313.jpg,0,0,0,0,0,0,1,1
2050,20200309_102623.jpg,0,1,0,0,0,0,0,1
2278,IMG_20200302_111653.jpg,1,1,0,0,0,0,0,0
1372,IMG_3768.JPG,1,0,0,0,0,0,0,0
1243,IMG_3841.JPG,1,1,0,1,0,0,0,0
645,20190313_142824.jpg,0,0,0,0,1,0,0,0
804,IMG_20190316_092047.jpg,0,0,0,1,0,0,1,0
544,20190313_143644.jpg,0,0,0,0,0,1,0,0
1803,2012_03_IMG_6408_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
808,IMG_20190316_081413_BURST001_COVER.jpg,0,0,0,1,0,0,0,0
1825,2012_03_IMG_6392_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
875,IMG_20190316_091720.jpg,0,0,0,1,0,0,0,0
753,20190313_145402.jpg,0,1,0,0,0,0,1,0
378,IMG_20190316_083238.jpg,0,0,0,0,0,1,0,0
984,IMG_20190316_080141.jpg,0,1,1,1,0,0,0,0
1519,2012_03_DSC1928_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
2291,IMG_20200302_112050.jpg,0,1,0,0,0,0,0,0
528,20190313_110740.jpg,1,0,1,0,0,0,0,0
1133,125_CIMG3861_1-164-1.JPG,1,0,0,0,0,0,0,0
384,IMG_20190316_084427.jpg,0,1,1,1,0,0,0,0
610,20190313_113238.jpg,0,0,0,0,0,1,0,0
947,IMG_20190316_090218.jpg,0,0,0,1,0,0,0,1
146,2019-03-13--Cedara-(DKB)-DSC_0156.JPG,1,1,0,0,0,0,0,0
131,2019-03-13--Cedara-(DKB)-DSC_0313.JPG,0,0,0,1,0,0,0,0
2010,20200309_092137.jpg,0,0,0,0,0,1,0,0
1021,43_CIMG3778_1-238-2.JPG,1,0,0,0,0,0,0,0
1480,IMG_20190227_113129.jpg,0,1,0,0,0,0,0,0
885,IMG_20190316_080736.jpg,0,0,0,1,0,0,0,1
671,20190313_111506.jpg,0,0,1,1,0,0,0,0
480,IMG_20190316_084526.jpg,0,1,0,1,0,0,0,0
635,20190313_120606.jpg,0,1,0,0,0,0,0,0
1505,IMG_20190227_113055.jpg,1,0,1,0,0,0,0,0
234,2019-03-13--Cedara-(DKB)-DSC_0278.JPG,0,0,1,0,0,0,0,0
1913,2012_03_IMG_6382_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1324,IMG_3622.JPG,1,0,1,0,0,0,1,0
1376,IMG_3774.JPG,1,0,0,0,0,0,0,0
1420,IMG_3703.JPG,0,1,0,0,0,0,1,0
1901,2012_03_IMG_6517_maize_diverse JM-R-Pn.JPG,0,0,1,0,0,0,0,0
60,2019-03-13--Cedara-(DKB)-DSC_0112.JPG,1,0,0,0,0,0,0,0
274,2019-03-13--Cedara-(DKB)-DSC_0019.JPG,0,0,0,0,0,1,0,0
1577,2012_03_DSC1697_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,1,0
256,2019-03-13--Cedara-(DKB)-DSC_0094.JPG,1,1,0,0,0,0,1,0
2368,IMG_20200323_103826.jpg,1,0,1,0,0,0,0,0
589,20190313_110506.jpg,0,0,1,0,0,0,0,0
1418,IMG_3842.JPG,0,1,0,1,0,0,0,0
1978,20200309_092123.jpg,0,0,0,0,0,0,0,1
2141,20200309_092134.jpg,0,0,0,0,0,0,0,1
2206,20200309_093507.jpg,1,0,0,0,0,0,0,1
10,2019-03-13--Cedara-(DKB)-DSC_0300.JPG,0,0,0,1,0,0,0,0
563,20190313_112336.jpg,0,0,0,0,0,1,0,0
1406,IMG_3737.JPG,1,0,0,0,0,0,1,0
816,IMG_20190316_082904.jpg,0,1,1,0,0,0,1,0
1098,196_CIMG3932_1-124-2.JPG,1,0,0,0,0,0,0,0
1276,IMG_3734.JPG,0,1,0,0,0,0,0,1
1802,2012_03_IMG_6492_maize_diverse JM-R-Pn.JPG,1,0,1,0,0,0,0,0
1455,IMG_3853.JPG,1,0,1,0,0,0,0,0
1341,IMG_3862.JPG,0,1,1,0,0,0,0,0
460,IMG_20190316_090609.jpg,0,1,0,1,0,0,0,0
341,IMG_20190316_082850.jpg,0,1,0,0,0,0,0,0
404,IMG_20190316_082015.jpg,0,0,1,0,0,0,0,0
267,2019-03-13--Cedara-(DKB)-DSC_0256.JPG,0,0,0,0,1,0,0,0
259,2019-03-13--Cedara-(DKB)-DSC_0315.JPG,0,0,0,1,0,0,0,0
1261,IMG_3720.JPG,0,1,0,0,0,0,0,0
843,IMG_20190316_091324.jpg,0,0,0,1,0,0,0,0
790,IMG_20190316_092644.jpg,0,1,1,0,0,0,0,0
1943,20200309_101733.jpg,0,0,0,0,0,0,1,1
260,2019-03-13--Cedara-(DKB)-DSC_0250.JPG,0,0,0,0,0,0,1,0
1036,229_CIMG3966_1-387-1.JPG,0,0,0,0,0,1,0,0
2339,IMG_20200302_112009.jpg,0,1,0,0,0,0,0,0
2109,20200309_092954.jpg,0,0,1,0,0,0,0,0
192,2019-03-13--Cedara-(DKB)-DSC_0212.JPG,0,0,0,1,0,0,0,0
419,IMG_20190316_090548.jpg,0,1,0,0,0,0,0,0
727,20190313_150013.jpg,0,0,0,0,0,1,1,0
238,2019-03-13--Cedara-(DKB)-DSC_0096.JPG,0,0,1,0,0,0,0,0
133,2019-03-13--Cedara-(DKB)-DSC_0079.JPG,0,0,0,0,0,0,0,1
2354,IMG_20200226_135211.jpg,1,0,0,0,0,0,0,0
1911,2012_03_IMG_6334_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,1,0,0
1531,2012_03_DSC1737_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,1,0
1097,168_CIMG3904_1-284-1.JPG,1,0,0,0,0,0,0,0
759,20190313_120744.jpg,0,0,0,0,0,1,0,0
